0	-10
4	-10
8	-10
12	-10
16	2.96378
20	3.99155
24	4.0341
28	4.03717
32	4.03606
36	4.031
40	4.02423
44	4.01841
48	4.01274
52	4.01204
56	4.02257
60	4.04764
64	4.08961
68	4.14531
72	4.21279
76	4.27658
80	4.31659
84	4.37479
88	4.41651
92	4.44856
96	4.4798
100	4.50383
104	4.52239
108	4.53768
112	4.5481
116	4.55376
120	4.55696
124	4.55892
128	4.55779
132	4.55476
136	4.55016
140	4.54468
144	4.53789
148	4.53064
152	4.52149
156	4.50813
160	4.49519
164	4.48132
168	4.46755
172	4.45478
176	4.44228
180	4.43147
184	4.41892
188	4.40535
192	4.39163
196	4.37745
200	4.36229
204	4.34527
208	4.32941
212	4.31396
216	4.30149
220	4.28872
224	4.27584
228	4.26321
232	4.2477
236	4.24318
240	4.34492
244	4.19153
248	4.17609
252	4.16174
256	4.16084
260	4.13678
264	4.12233
268	4.10913
272	4.11398
276	4.08811
280	4.07562
284	4.06187
288	4.05157
292	4.3417
296	4.16575
300	3.97538
304	3.96446
308	3.95318
312	3.94743
316	3.93274
320	3.92524
324	3.91304
328	3.90287
332	3.90423
336	3.88583
340	3.87952
344	3.86805
348	4.45556
352	4.18368
356	3.74479
360	3.73665
364	3.72777
368	3.72165
372	3.71736
376	3.71076
380	3.70347
384	3.71995
388	3.70625
392	3.68668
396	3.67946
400	3.67516
404	3.67589
408	3.66487
412	3.66171
416	3.65519
420	3.65044
424	3.64017
428	3.61853
432	3.59478
436	3.58033
440	3.57202
444	3.56477
448	3.55809
452	3.57047
456	3.54087
460	3.5533
464	3.52356
468	3.52326
472	3.5161
476	3.50818
480	3.51406
484	3.51568
488	3.49037
492	3.46537
496	3.46077
500	3.45369
504	3.44947
508	3.60219
512	3.4459
516	3.42847
520	3.42042
524	3.42043
528	3.41761
532	3.43241
536	3.40873
540	3.41026
544	3.39709
548	3.38521
552	3.38116
556	3.37751
560	3.36842
564	3.36898
568	3.36634
572	3.36468
576	3.36493
580	3.37796
584	3.33842
588	3.33584
592	3.33265
596	3.32677
600	3.3211
604	3.64546
608	4.4895
612	3.24792
616	3.16718
620	3.15994
624	3.15126
628	3.15416
632	3.15802
636	3.14725
640	3.14265
644	3.13259
648	3.14119
652	3.12525
656	3.12593
660	3.14661
664	3.32801
668	3.11378
672	3.10479
676	3.10648
