0	3.05631
4	-0.0736659
8	-0.0571328
12	0.120539
16	-0.0648371
20	-0.241063
24	-0.278128
28	-0.312695
32	-0.335226
36	-0.371887
40	-0.393089
44	-0.397093
48	-0.406972
52	-0.439768
56	-0.409891
60	-0.349697
64	-0.295089
68	-0.272596
72	-0.241437
76	-0.251372
80	0.52988
84	0.730236
88	-0.387707
92	0.392056
96	0.0189485
100	-0.378047
104	-0.282963
108	-0.117932
112	-0.114084
116	-0.124582
120	-0.163858
124	-0.181816
128	-0.184857
132	-0.197282
136	-0.212566
140	-0.19502
144	-0.212251
148	-0.198496
152	-0.171654
156	-0.186356
160	-0.179329
164	-0.171014
168	-0.185586
172	-0.213964
176	-0.196776
180	-0.22283
184	1.72084
188	-0.755423
192	-0.749474
196	-0.772646
200	-0.766755
204	-0.763513
208	-0.791302
212	-0.769256
216	-0.776705
220	-0.782878
224	-0.788574
228	-0.780553
232	-0.802061
236	-0.77797
240	-0.796737
244	-0.795812
248	-0.833318
252	-0.784574
256	-0.790703
260	-0.733948
264	-0.79946
268	-0.822929
272	-0.814629
276	-0.787905
280	-0.788694
284	-0.823233
288	-0.818263
292	-0.806594
296	-0.824057
300	-0.824132
304	-0.848574
308	-0.807952
312	-0.832935
316	-0.791378
320	-0.843754
324	-0.82857
328	-0.816907
332	-0.81972
336	-0.840278
340	-0.842262
344	-0.819192
348	-0.85591
352	-0.846854
356	-0.825128
360	-0.841342
364	-0.819123
368	-0.832141
372	-0.859159
376	-0.830855
380	-0.84489
384	-0.863482
388	-0.847431
392	-0.851618
396	-0.841334
400	-0.847258
404	-0.843398
408	-0.866809
412	-0.812221
416	-0.844632
420	-0.865304
424	-0.852519
428	-0.846384
432	-0.864239
436	-0.835315
440	-0.849392
444	-0.848293
448	-0.751139
452	-0.858335
456	-0.865112
460	-0.828635
464	-0.863561
468	-0.848961
472	-0.853967
476	-0.829853
480	-0.849389
484	-0.857467
488	-0.884416
492	-0.875845
496	-0.872306
500	-0.871445
504	-0.850901
508	-0.115752
512	-0.836812
516	-0.85351
520	-0.879096
524	-0.841926
528	-0.874452
532	-0.871357
536	-0.839918
540	-0.864081
544	-0.857356
548	-0.863487
552	-0.838258
556	-0.844519
560	-0.850847
564	-0.829191
568	-0.82808
572	-0.868717
576	-0.856413
580	-0.861098
584	-0.838877
588	-0.855492
592	-0.838052
596	-0.859215
600	-0.828569
604	-0.870106
608	-0.866718
612	-0.866733
616	-0.857654
620	-0.881236
624	-0.823293
628	-0.868722
632	-0.85192
636	-0.825136
640	-0.854029
644	-0.848375
648	-0.858506
652	-0.846725
656	-0.848219
660	-0.897976
664	-0.820449
668	-0.864272
672	-0.841577
676	-0.854385
680	-0.833121
684	-0.875581
688	-0.864936
692	-0.869637
696	-0.822766
700	-0.832822
704	-0.820353
708	-0.848338
712	-0.830904
716	-0.860124
720	-0.825266
724	-0.859536
728	-0.856228
732	-0.83112
736	-0.840429
740	-0.80863
744	-0.825119
748	-0.792826
752	-0.831181
756	-0.850113
760	-0.827922
764	-0.857273
768	-0.855557
772	-0.832778
776	-0.86631
780	-0.82922
784	-0.816738
788	-0.841941
792	-0.858896
796	-0.693481
800	-0.787658
804	-0.836964
808	-0.85859
812	-0.843803
816	-0.825125
820	-0.815327
824	-0.823058
828	-0.85865
832	-0.815394
836	-0.809929
840	-0.856882
844	-0.844087
848	-0.844757
852	-0.823046
856	-0.820625
860	-0.847922
864	-0.823375
868	-0.807824
872	-0.805667
876	-0.811702
880	-0.820665
884	-0.785189
888	-0.809415
892	-0.797823
896	-0.819306
900	-0.817109
904	-0.820157
908	-0.794055
912	-0.814788
916	-0.836316
920	-0.805666
924	-0.7851
928	-0.785575
932	-0.815357
936	-0.80816
940	-0.823801
944	-0.821194
948	-0.806594
952	-0.794134
956	-0.818019
960	-0.828931
964	-0.821855
968	-0.806872
972	-0.797346
976	-0.793893
980	-0.792011
984	-0.806761
988	-0.810368
992	-0.79892
996	-0.793938
1000	-0.792156
1004	-0.815725
1008	-0.804158
1012	-0.792346
1016	-0.789126
1020	-0.803291
1024	-0.786569
1028	-0.813571
1032	-0.810116
1036	-0.790192
1040	-0.790707
1044	-0.794038
1048	-0.814099
1052	-0.822001
1056	-0.796389
1060	-0.797729
1064	-0.822834
1068	-0.782824
1072	-0.808592
1076	-0.783099
1080	-0.776661
1084	-0.787651
1088	-0.786887
1092	-0.767891
1096	-0.781548
1100	-0.78746
1104	-0.795952
1108	-0.758901
1112	-0.783439
1116	-0.790566
1120	-0.769977
1124	-0.776457
1128	-0.776854
1132	-0.782815
1136	-0.786039
1140	-0.766684
1144	-0.754651
1148	-0.776168
1152	-0.773861
1156	-0.786141
1160	-0.779063
1164	-0.792426
1168	-0.791264
1172	-0.769122
1176	-0.775244
1180	-0.774878
1184	-0.770287
1188	-0.763259
1192	-0.759005
1196	-0.746004
1200	-0.778121
1204	-0.788253
1208	-0.767142
1212	-0.772791
1216	-0.789802
1220	-0.74699
1224	-0.772221
1228	-0.759853
1232	-0.746922
1236	-0.763847
1240	-0.787843
1244	-0.790749
1248	-0.758991
1252	-0.756845
1256	-0.756439
1260	-0.74887
1264	-0.751993
1268	-0.756977
1272	-0.732786
1276	-0.75935
1280	-0.750542
1284	-0.744652
1288	-0.782335
1292	-0.747341
1296	-0.75701
1300	-0.731574
1304	-0.758833
1308	-0.737272
1312	-0.780413
1316	-0.734142
1320	-0.732461
1324	-0.767876
1328	-0.769212
1332	-0.737288
1336	-0.775023
1340	-0.748131
1344	-0.759351
1348	-0.763878
1352	-0.750678
1356	-0.745743
1360	-0.754009
1364	-0.767591
1368	-0.718493
1372	-0.717626
1376	-0.748656
1380	-0.767384
1384	-0.754267
1388	-0.731564
1392	-0.738217
1396	-0.725968
1400	-0.758557
1404	-0.755392
1408	-0.740703
1412	-0.71027
1416	-0.76165
1420	-0.734149
1424	-0.728046
1428	-0.719937
1432	-0.721186
1436	-0.727849
1440	-0.750909
1444	-0.729512
1448	-0.728443
1452	-0.713203
1456	-0.733007
1460	-0.732961
1464	-0.743579
1468	-0.756998
1472	-0.727697
1476	-0.705668
1480	-0.732165
1484	-0.702088
1488	-0.70939
1492	-0.744342
1496	-0.720298
1500	-0.751888
1504	-0.72993
1508	-0.715532
1512	-0.715647
1516	-0.726861
1520	-0.734364
1524	-0.752473
1528	-0.739981
1532	-0.70742
1536	-0.736832
1540	-0.728166
1544	-0.718784
1548	-0.731467
1552	-0.703565
1556	-0.723324
1560	-0.710558
1564	-0.726072
1568	-0.725444
1572	-0.702233
1576	-0.719736
1580	-0.730687
1584	-0.734251
1588	-0.713566
1592	-0.730587
1596	-0.676785
1600	-0.707246
1604	-0.690027
1608	-0.717396
1612	-0.700417
1616	-0.695946
1620	-0.713458
1624	-0.70532
1628	-0.73065
1632	-0.720879
1636	-0.698882
1640	-0.738629
1644	-0.71718
1648	-0.700594
1652	-0.715474
1656	-0.702816
1660	-0.710859
1664	-0.710952
1668	-0.692263
1672	-0.702754
1676	-0.711022
1680	-0.699043
1684	-0.690994
1688	-0.687492
1692	-0.689535
1696	-0.745115
1700	-0.694062
1704	-0.708139
1708	-0.682356
1712	-0.666786
1716	-0.690272
1720	-0.707381
1724	-0.700353
1728	-0.668424
1732	-0.690718
1736	-0.682721
1740	-0.701036
1744	-0.698556
1748	-0.679048
1752	-0.690031
1756	-0.678114
1760	-0.682089
1764	-0.683886
1768	-0.682178
1772	-0.700597
