0	-10
4	-10
8	-10
12	-10
16	2.25267
20	3.23415
24	3.23046
28	3.26538
32	3.26082
36	3.25771
40	3.28093
44	3.27453
48	3.33647
52	3.36086
56	3.38131
60	3.46133
64	3.4659
68	3.51596
72	3.56825
76	3.5696
80	3.58598
84	3.62177
88	3.63997
92	3.63572
96	3.63355
100	3.64908
104	3.65727
108	3.64653
112	3.64826
116	3.65333
120	3.63744
124	3.62992
128	3.6337
132	3.65983
136	3.62849
140	3.61225
144	3.61663
148	3.6193
152	3.59553
156	3.58783
160	3.5694
164	3.56314
168	3.53343
172	3.53754
176	3.51495
180	3.52391
184	3.48104
188	3.48537
192	3.48899
196	3.48556
200	3.47183
204	3.44292
208	3.47234
212	3.47606
216	3.49582
220	3.51738
224	3.52054
228	3.49672
232	3.48749
236	3.46904
240	3.44649
244	3.42777
248	3.40803
252	3.38089
256	3.3751
260	3.34215
264	3.32195
268	3.32524
272	3.2878
276	3.28624
280	3.28572
284	3.27408
288	3.25421
292	3.22827
296	3.19045
300	3.18812
304	3.17954
308	3.18018
312	3.12661
316	3.17858
320	3.14911
324	3.14554
328	3.13995
332	3.08294
336	3.0857
340	3.10647
344	3.09825
348	3.0891
352	3.11447
356	3.05651
360	3.10278
364	3.04411
368	3.02681
372	3.03941
376	3.04721
380	3.0422
384	3.03582
388	3.02373
392	2.99263
396	3.01371
400	3.01261
404	2.98267
408	2.99276
412	2.95309
416	2.95317
420	2.98729
424	2.96252
428	2.95477
432	2.96295
436	3.00171
440	2.93796
444	2.95372
448	2.93861
452	2.96255
456	2.91634
460	2.92794
464	2.94816
468	2.88435
472	2.9371
476	2.92077
480	2.89656
484	2.88968
488	2.92875
492	2.87881
496	2.96612
500	2.88776
504	2.89456
508	3.00834
512	2.88588
516	2.88954
520	2.88559
524	2.88672
528	2.86334
532	2.84808
536	2.88646
540	2.85439
544	2.88023
548	2.84369
552	2.83662
556	2.86961
560	2.83665
564	2.85957
568	2.8419
572	2.832
576	2.86137
580	2.82758
584	2.82186
588	2.84506
592	2.87089
596	2.87443
600	2.83011
604	2.8555
608	2.81766
612	2.77704
616	2.79174
620	2.82165
624	2.76561
628	2.83787
632	2.85919
636	2.79308
640	2.82434
644	2.85908
648	2.77102
652	2.87267
656	2.82368
660	2.80346
664	2.7794
668	2.79926
672	2.81215
676	2.83345
